1;89
2;99
3;72
4;70
5;73
6;73
7;71
8;84
9;80
10;83
11;74
12;80
13;72
14;88
15;78
16;80
17;84
18;87
19;81
20;74
21;75
22;71
23;70
24;81
25;73
26;86
27;79
28;84
29;84
30;79
31;85
32;83
33;80
34;83
35;87
36;82
37;78
38;78
39;87
40;74
41;80
42;84
43;76
44;84
45;74
46;81
47;70
48;74
49;79
50;76
51;75
52;74
53;75
54;86
55;75
56;85
57;70
58;85
59;85
60;79
61;80
62;81
63;73
64;81
65;81
66;88
67;73
68;85
69;81
70;81
71;89
72;78
73;71
74;74
75;90
76;88
77;70
78;87
79;70
80;88
81;88
82;79
83;72
84;82
85;85
86;81
87;72
88;74
89;71
90;90
91;76
92;84
93;78
94;88
95;84
96;89
97;83
98;76
99;81
100;82
101;80
102;84
103;80
104;73
105;85
106;89
107;81
108;83
109;70
110;80
111;74
112;89
113;85
114;90
115;74
116;82
117;90
118;78
119;86
120;85
121;90
122;84
123;77
124;87
125;85
126;77
127;83
128;90
129;88
130;90
131;81
132;86
133;75
134;80
135;72
136;85
137;82
138;90
139;82
140;82
141;77
142;87
143;88
144;87
145;79
146;73
147;75
148;80
149;90
150;77
151;73
152;74
153;76
154;75
155;88
156;83
157;89
158;86
159;82
160;88
161;88
162;72
163;74
164;81
165;83
166;79
167;89
168;78
169;73
170;90
171;74
172;81
173;86
174;86
175;72
176;90
177;84
178;75
179;70
180;86
181;82
182;74
183;73
184;70
185;88
186;80
187;80
188;78
189;74
190;80
191;89
192;72
193;72
194;84
195;83
196;73
197;78
198;90
199;85
200;78
201;75
202;85
203;82
204;86
205;80
206;72
207;82
208;78
209;86
210;81
211;70
212;82
213;77
214;82
215;88
216;73
217;82
218;75
219;90
220;89
221;76
222;89
223;87
224;83
225;89
226;89
227;73
228;85
229;86
230;89
231;81
232;89
233;79
234;74
235;75
236;77
237;74
238;84
239;71
240;79
241;81
242;73
243;79
244;85
245;73
246;90
247;79
248;76
249;81
250;83
251;73
252;78
253;88
254;75
255;73
256;74
257;83
258;76
259;72
260;83
261;88
262;88
263;80
264;90
265;74
266;81
267;81
268;75
269;81
270;72
271;71
272;88
273;79
274;85
275;90
276;89
277;85
278;79
279;87
280;73
281;72
282;73
283;90
284;86
285;74
286;84
287;85
288;89
289;83
290;86
291;83
292;89
293;74
294;89
295;74
296;86
297;88
298;88
299;81
300;82
301;86
302;88
303;80
304;72
305;77
306;89
307;88
308;78
309;87
310;84
311;89
312;74
313;73
314;87
315;73
316;73
317;78
318;87
319;81
320;70
321;81
322;71
323;80
324;75
325;78
326;71
327;89
328;80
329;83
330;86
331;74
332;71
333;74
334;88
335;73
336;77
337;75
338;72
339;89
340;79
341;89
342;88
343;71
344;71
345;75
346;72
347;71
348;80
349;87
350;81
351;76
352;85
353;81
354;78
355;84
356;72
357;85
358;81
359;81
360;77
361;75
362;72
363;79
364;70
365;82
366;72
367;79
368;85
369;89
370;81
371;76
372;77
373;88
374;71
375;71
376;70
377;78
378;75
379;77
380;81
381;85
382;73
383;75
384;90
385;71
386;75
387;87
388;72
389;70
390;78
391;76
392;87
393;83
394;87
395;76
396;75
397;86
398;87
399;79
400;77
401;85
402;83
403;70
404;75
405;81
406;90
407;89
408;84
409;74
410;75
411;83
412;76
413;88
414;72
415;72
416;75
417;79
418;75
419;89
420;82
421;72
422;75
423;74
424;84
425;78
426;78
427;90
428;90
429;77
430;84
431;77
432;90
433;75
434;90
435;85
436;73
437;76
438;83
439;88
440;86
441;72
442;74
443;86
444;81
445;78
446;79
447;86
448;76
449;84
450;89
451;88
452;76
453;85
454;80
455;71
456;83
457;84
458;80
459;80
460;87
461;78
462;71
463;89
464;83
465;73
466;84
467;72
468;83
469;73
470;90
471;76
472;76
473;82
474;73
475;74
476;71
477;75
478;73
479;75
480;81
481;71
482;78
483;88
484;79
485;71
486;75
487;80
488;70
489;78
490;79
491;75
492;77
493;70
494;78
495;82
496;70
497;87
498;88
499;87
500;73
501;82
502;89
503;88
504;81
505;74
506;85
507;85
508;76
509;85
510;81
511;90
512;87
513;76
514;90
515;80
516;78
517;82
518;70
519;82
520;72
521;72
522;70
523;90
524;79
525;90
526;85
527;71
528;86
529;72
530;81
531;72
532;81
533;86
534;88
535;81
536;89
537;78
538;83
539;85
540;70
541;70
542;82
543;87
544;86
545;75
546;86
547;75
548;74
549;80
550;77
551;70
552;87
553;74
554;89
555;86
556;78
557;79
558;74
559;88
560;81
561;78
562;70
563;88
564;74
565;87
566;81
567;79
568;80
569;79
570;82
571;84
572;80
573;78
574;75
575;89
576;80
577;74
578;83
579;83
580;70
581;75
582;85
583;82
584;75
585;89
586;77
587;81
588;81
589;85
590;79
591;90
592;84
593;70
594;88
595;87
596;72
597;81
598;90
599;77
600;70
601;80
602;89
603;77
604;78
605;72
606;88
607;73
608;73
609;82
610;88
611;71
612;72
613;81
614;83
615;87
616;90
617;72
618;80
619;78
620;81
621;79
622;78
623;74
624;70
625;78
626;83
627;78
628;73
629;72
630;72
631;86
632;72
633;88
634;75
635;83
636;90
637;78
638;84
639;84
640;82
641;80
642;74
643;74
644;70
645;82
646;90
647;76
648;72
649;80
650;89
651;80
652;77
653;86
654;79
655;80
656;71
657;86
658;81
659;87
660;83
661;74
662;89
663;83
664;71
665;85
666;78
667;84
668;73
669;83
670;78
671;82
672;76
673;75
674;72
675;77
676;90
677;83
678;73
679;77
680;80
681;80
682;86
683;70
684;73
685;71
686;77
687;73
688;84
689;84
690;86
691;78
692;84
693;87
694;90
695;85
696;72
697;73
698;81
699;79
700;84
701;71
702;77
703;83
704;79
705;73
706;78
707;90
708;79
709;77
710;80
711;70
712;88
713;89
714;86
715;74
716;86
717;71
718;80
719;74
720;85
721;70
722;84
723;71
724;84
725;81
726;76
727;70
728;87
729;84
730;87
731;72
732;85
733;73
734;83
735;73
736;85
737;89
738;74
739;82
740;80
741;79
742;72
743;80
744;82
745;84
746;86
747;90
748;75
749;79
750;87
751;78
752;79
753;76
754;70
755;78
756;81
757;89
758;90
759;80
760;90
761;82
762;85
763;79
764;78
765;79
766;87
767;79
768;81
769;83
770;84
771;77
772;79
773;74
774;89
775;84
776;78
777;75
778;83
779;87
780;72
781;72
782;74
783;85
784;77
785;89
786;87
787;79
788;82
789;87
790;79
791;77
792;83
793;89
794;74
795;82
796;77
797;84
798;87
799;71
800;79
801;88
802;75
803;74
804;70
805;89
806;75
807;72
808;73
809;74
810;89
811;89
812;87
813;80
814;80
815;86
816;77
817;79
818;70
819;72
820;78
821;90
822;82
823;89
824;83
825;78
826;74
827;80
828;74
829;75
830;73
831;88
832;87
833;83
834;85
835;81
836;80
837;83
838;79
839;81
840;76
841;74
842;76
843;70
844;78
845;88
846;72
847;77
848;79
849;83
850;84
851;83
852;86
853;82
854;76
855;81
856;85
857;75
858;76
859;88
860;75
861;81
862;72
863;89
864;75
865;77
866;83
867;77
868;77
869;90
870;73
871;88
872;88
873;71
874;90
875;74
876;75
877;88
878;74
879;73
880;84
881;89
882;85
883;78
884;85
885;83
886;90
887;83
888;81
889;84
890;82
891;90
892;90
893;77
894;78
895;82
896;81
897;79
898;75
899;82
900;85
901;74
902;73
903;73
904;86
905;88
906;72
907;74
908;80
909;78
910;86
911;78
912;72
913;88
914;88
915;70
916;75
917;83
918;78
919;80
920;83
921;71
922;88
923;82
924;88
925;81
926;79
927;85
928;87
929;83
930;70
931;80
932;84
933;77
934;75
935;76
936;79
937;70
938;73
939;75
940;75
941;75
942;72
943;73
944;82
945;70
946;90
947;75
948;86
949;75
950;81
951;77
952;78
953;73
954;88
955;85
956;78
957;83
958;89
959;76
960;70
961;77
962;80
963;76
964;85
965;75
966;89
967;85
968;87
969;86
970;74
971;88
972;80
973;79
974;74
975;72
976;84
977;83
978;86
979;74
980;77
981;88
982;75
983;89
984;76
985;74
986;87
987;75
988;85
989;76
990;87
991;78
992;89
993;87
994;80
995;90
996;75
997;87
998;78
999;83
1000;77
1001;79
1002;70
1003;90
1004;83
1005;72
1006;85
1007;83
1008;90
1009;76
1010;77
1011;89
1012;72
1013;88
1014;81
1015;75
1016;86
1017;87
1018;89
1019;89
1020;77
1021;86
1022;84
1023;79
1024;89
1025;89
1026;84
1027;86
1028;85
1029;77
1030;72
1031;84
1032;78
1033;78
1034;90
1035;70
1036;79
1037;86
1038;75
1039;76
1040;81
1041;80
1042;80
1043;77
1044;81
1045;73
1046;87
1047;88
1048;87
1049;73
1050;82
1051;80
1052;90
1053;83
1054;90
1055;80
1056;70
1057;72
1058;80
1059;72
1060;86
1061;71
1062;74
1063;76
1064;86
1065;71
1066;77
1067;82
1068;83
1069;85
1070;81
1071;89
1072;86
1073;83
1074;90
1075;81
1076;81
1077;79
1078;85
1079;76
1080;89
1081;74
1082;86
1083;80
1084;80
1085;71
1086;84
1087;87
1088;82
1089;70
1090;84
1091;86
1092;84
1093;75
1094;87
1095;74
1096;74
1097;89
1098;85
1099;71
1100;79
1101;82
1102;79
1103;87
1104;85
1105;73
1106;72
1107;71
1108;84
1109;78
1110;72
1111;70
1112;78
1113;75
1114;73
1115;81
1116;80
1117;90
1118;81
1119;82
1120;76
1121;82
1122;84
1123;73
1124;81
1125;85
1126;87
1127;80
1128;73
1129;88
1130;82
1131;88
1132;76
1133;71
1134;72
1135;79
1136;82
1137;86
1138;89
1139;76
1140;74
1141;85
1142;84
1143;73
1144;76
1145;79
1146;80
1147;79
1148;74
1149;75
1150;84
1151;90
1152;80
1153;73
1154;79
1155;82
1156;82
1157;80
1158;88
1159;86
1160;80
1161;84
1162;90
1163;84
1164;86
1165;71
1166;78
1167;74
1168;80
1169;78
1170;85
1171;81
1172;85
1173;88
1174;86
1175;79
1176;79
1177;82
1178;73
1179;76
1180;85
1181;80
1182;81
1183;79
1184;75
1185;83
1186;89
1187;74
1188;70
1189;81
1190;79
1191;78
1192;88
1193;77
1194;80
1195;73
1196;83
1197;70
1198;79
1199;83
1200;70
1201;82
1202;74
1203;87
1204;90
1205;83
1206;90
1207;75
1208;80
1209;84
1210;77
1211;72
1212;78
1213;84
1214;73
1215;79
1216;89
1217;71
1218;75
1219;71
1220;79
1221;86
1222;80
1223;78
1224;87
1225;78
1226;78
1227;73
1228;85
1229;78
1230;88
1231;89
1232;80
1233;87
1234;78
1235;87
1236;77
1237;84
1238;89
1239;87
1240;81
1241;89
1242;77
1243;78
1244;90
1245;83
1246;87
1247;75
1248;82
1249;73
1250;83
1251;78
1252;88
1253;76
1254;77
1255;83
1256;82
1257;73
1258;89
1259;78
1260;85
1261;78
1262;89
1263;88
1264;77
1265;86
1266;74
1267;77
1268;80
1269;82
1270;78
1271;89
1272;88
1273;90
1274;75
1275;75
1276;78
1277;87
1278;83
1279;82
1280;80
1281;82
1282;87
1283;75
1284;84
1285;78
1286;75
1287;84
1288;89
1289;85
1290;74
1291;81
1292;78
1293;70
1294;80
1295;82
1296;78
1297;76
1298;88
1299;89
1300;79
1301;81
1302;76
1303;73
1304;83
1305;74
1306;75
1307;86
1308;77
1309;90
1310;90
1311;79
1312;79
1313;85
1314;82
1315;74
1316;70
1317;70
1318;80
1319;75
1320;90
1321;79
1322;78
1323;88
1324;80
1325;77
1326;89
1327;72
1328;78
1329;71
1330;75
1331;78
1332;74
1333;79
1334;73
1335;83
1336;78
1337;77
1338;87
1339;77
1340;76
1341;89
1342;77
1343;83
1344;89
1345;83
1346;76
1347;82
1348;86
1349;90
1350;79
1351;71
1352;90
1353;86
1354;82
1355;87
1356;84
1357;84
1358;82
1359;88
1360;82
1361;87
1362;78
1363;86
1364;77
1365;74
1366;81
1367;71
1368;89
